BUILDING_NO,STREET,BOROUGH,ZIP,BLOCK,LOT,COUNTY,CITY,STATUS1,STATUS2,STATUS3,LATITUDE,LONGITUDE
35 TO 51,Hoyt Street,Brooklyn,11201,165,1,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,40.689535,-73.985793
210,Livingston Street,Brooklyn,11201,165,1,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,40.689563,-73.985587
57,Jay Street,Brooklyn,11201,41,7,61,BROOKLYN,MULTIPLE DWELLING A,,,40.702947,-73.986648
178,Water Street,Brooklyn,11201,41,7,61,BROOKLYN,MULTIPLE DWELLING A,,,40.703081,-73.986353
365,Jay Street,Brooklyn,11201,147,2,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,ARTICLES 14 & 15,40.692624,-73.987267
20 TO 28,Joralemon Street,Brooklyn,11201,258,17,61,BROOKLYN,MULTIPLE DWELLING A,,,40.693815,-73.998893
30,Joralemon Street,Brooklyn,11201,258,17,61,BROOKLYN,MULTIPLE DWELLING A,,,40.693761,-73.998561
2-6,Columbia Place,Brooklyn,11201,258,17,61,BROOKLYN,MULTIPLE DWELLING A,,,40.693527,-73.998421
57,Joralemon Street,Brooklyn,11201,252,47,61,BROOKLYN,MULTIPLE DWELLING A,,,40.693629,-73.99771
80,Joralemon Street,Brooklyn,11201,261,23,61,BROOKLYN,MULTIPLE DWELLING A,,,40.693376,-73.996394
87,Joralemon Street,Brooklyn,11201,253,14,61,BROOKLYN,MULTIPLE DWELLING A,,,40.693379,-73.996322
99,Joralemon Street,Brooklyn,11201,253,7,61,BROOKLYN,MULTIPLE DWELLING A,,,40.693275,-73.995723
103,Joralemon Street,Brooklyn,11201,253,6,61,BROOKLYN,MULTIPLE DWELLING A,,,40.693247,-73.995575
109,Joralemon Street,Brooklyn,11201,253,3,61,BROOKLYN,MULTIPLE DWELLING A,,,40.693206,-73.995352
129,Joralemon Street,Brooklyn,11201,254,15,61,BROOKLYN,MULTIPLE DWELLING A,,,40.693066,-73.994508
131,Joralemon Street,Brooklyn,11201,254,13,61,BROOKLYN,MULTIPLE DWELLING A,,,40.693058,-73.994443
138,Joralemon Street,Brooklyn,11201,264,13,61,BROOKLYN,MULTIPLE DWELLING A,,,40.692931,-73.993722
139,Joralemon Street,Brooklyn,11201,254,10,61,BROOKLYN,MULTIPLE DWELLING A,,,40.692981,-73.993945
107 TO 117,Lawrence Street,Brooklyn,11201,148,1,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.693071,-73.986214
144,Lawrence Street,Brooklyn,11201,151,34,61,BROOKLYN,MULTIPLE DWELLING A,,,40.691899,-73.986297
146 TO 148,Lawrence Street,Brooklyn,11201,151,35,61,BROOKLYN,MULTIPLE DWELLING A,,,40.691874,-73.986297
34,Livingston Street,Brooklyn,11201,268,29,61,BROOKLYN,MULTIPLE DWELLING A,,,40.692001,-73.992918
48,Livingston Street,Brooklyn,11201,268,36,61,BROOKLYN,MULTIPLE DWELLING A,,,40.691891,-73.992528
54,Livingston Street,Brooklyn,11201,268,39,61,BROOKLYN,MULTIPLE DWELLING A,,,40.691844,-73.992362
56,Livingston Street,Brooklyn,11201,268,39,61,BROOKLYN,MULTIPLE DWELLING A,,,40.691831,-73.992305
59,Livingston Street,Brooklyn,11201,265,6,61,BROOKLYN,MULTIPLE DWELLING A,,,40.691814,-73.992186
62,Livingston Street,Brooklyn,11201,268,39,61,BROOKLYN,MULTIPLE DWELLING A,,,40.691781,-73.992139
64,Livingston Street,Brooklyn,11201,268,43,61,BROOKLYN,MULTIPLE DWELLING A,,,40.691768,-73.992085
66,Livingston Street,Brooklyn,11201,268,44,61,BROOKLYN,MULTIPLE DWELLING A,,,40.691751,-73.992027
85,Livingston Street,Brooklyn,11201,266,12,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.69143,-73.990823
86 TO 88,Livingston Street,Brooklyn,11201,269,33,61,BROOKLYN,MULTIPLE DWELLING A,,,40.691422,-73.990859
204,Livingston Street,Brooklyn,11201,164,34,61,BROOKLYN,MULTIPLE DWELLING A,,,40.689755,-73.986078
234 TO 238,Livingston Street,Brooklyn,11201,165,7501,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),40.68928,-73.984859
225,Schermerhorn Street,Brooklyn,11201,165,7501,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),40.688605,-73.985068
32,Middagh Street,Brooklyn,11201,215,8,61,BROOKLYN,MULTIPLE DWELLING A,,,40.700589,-73.993797
68,Middagh Street,Brooklyn,11201,216,19,61,BROOKLYN,MULTIPLE DWELLING A,,,40.700219,-73.992416
70,Middagh Street,Brooklyn,11201,216,20,61,BROOKLYN,MULTIPLE DWELLING A,,,40.700205,-73.992354
17,Monroe Place,Brooklyn,11201,237,51,61,BROOKLYN,MULTIPLE DWELLING A,,,40.696527,-73.99247
20,Monroe Place,Brooklyn,11201,238,29,61,BROOKLYN,MULTIPLE DWELLING A,,,40.696469,-73.992474
23 TO 25,Monroe Place,Brooklyn,11201,237,54,61,BROOKLYN,MULTIPLE DWELLING A,,,40.696376,-73.992542
29,Monroe Place,Brooklyn,11201,237,58,61,BROOKLYN,MULTIPLE DWELLING A,,,40.696225,-73.992611
30,Monroe Place,Brooklyn,11201,238,24,61,BROOKLYN,MULTIPLE DWELLING A,,,40.69622,-73.992593
33,Monroe Place,Brooklyn,11201,237,60,61,BROOKLYN,MULTIPLE DWELLING A,,,40.696124,-73.992661
34,Monroe Place,Brooklyn,11201,238,21,61,BROOKLYN,MULTIPLE DWELLING A,,,40.696118,-73.99264
36,Monroe Place,Brooklyn,11201,238,20,61,BROOKLYN,MULTIPLE DWELLING A,,,40.696069,-73.992665
6,Montague Terrace,Brooklyn,11201,208,506,61,BROOKLYN,MULTIPLE DWELLING A,,,40.695363,-73.99753
7,Montague Terrace,Brooklyn,11201,247,19,61,BROOKLYN,MULTIPLE DWELLING A,,,40.695344,-73.997515
9,Montague Terrace,Brooklyn,11201,247,18,61,BROOKLYN,MULTIPLE DWELLING A,,,40.695278,-73.997548
63,Montague Street,Brooklyn,11201,241,11,61,BROOKLYN,MULTIPLE DWELLING A,,,40.695479,-73.996754
65 TO 69,Montague Street,Brooklyn,11201,241,8,61,BROOKLYN,MULTIPLE DWELLING A,,,40.695462,-73.996697
66,Montague Street,Brooklyn,11201,247,27,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.695432,-73.996653
68 TO 74,Montague Street,Brooklyn,11201,247,28,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.695416,-73.996589
107,Montague Street,Brooklyn,11201,242,11,61,BROOKLYN,MULTIPLE DWELLING A,,,40.695023,-73.995103
110,Montague Street,Brooklyn,11201,248,29,61,BROOKLYN,MULTIPLE DWELLING A,,,40.694968,-73.994973
111 TO 113,Montague Street,Brooklyn,11201,242,8,61,BROOKLYN,MULTIPLE DWELLING A,,,40.69499,-73.994987
115 TO 117,Montague Street,Brooklyn,11201,242,6,61,BROOKLYN,MULTIPLE DWELLING A,,,40.69496,-73.994872
118,Montague Street,Brooklyn,11201,248,33,61,BROOKLYN,MULTIPLE DWELLING A,,,40.694908,-73.994757
119,Montague Street,Brooklyn,11201,242,5,61,BROOKLYN,MULTIPLE DWELLING A,,,40.694927,-73.99476
120,Montague Street,Brooklyn,11201,248,34,61,BROOKLYN,MULTIPLE DWELLING A,,,40.694894,-73.994699
128,Montague Street,Brooklyn,11201,249,25,61,BROOKLYN,MULTIPLE DWELLING A,,,40.694707,-73.994021
130,Montague Street,Brooklyn,11201,249,26,61,BROOKLYN,MULTIPLE DWELLING A,,,40.694688,-73.993952
132,Montague Street,Brooklyn,11201,249,27,61,BROOKLYN,MULTIPLE DWELLING A,,,40.694669,-73.993884
136,Montague Street,Brooklyn,11201,249,29,61,BROOKLYN,MULTIPLE DWELLING A,,,40.69463,-73.993743
141,Montague Street,Brooklyn,11201,243,17,61,BROOKLYN,MULTIPLE DWELLING B,,,40.694628,-73.993671
143,Montague Street,Brooklyn,11201,243,16,61,BROOKLYN,MULTIPLE DWELLING A,,,40.694614,-73.993613
146,Montague Street,Brooklyn,11201,249,34,61,BROOKLYN,MULTIPLE DWELLING A,,,40.694537,-73.993401
147 TO 149,Montague Street,Brooklyn,11201,243,13,61,BROOKLYN,MULTIPLE DWELLING A,,,40.694581,-73.993502
152,Montague Street,Brooklyn,11201,249,37,61,BROOKLYN,MULTIPLE DWELLING A,,,40.694479,-73.993192
154,Montague Street,Brooklyn,11201,249,38,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,40.69446,-73.993123
192 TO 200,Montague Street,Brooklyn,11201,250,39,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,40.693974,-73.991378
180 TO 202,Myrtle Avenue,Brooklyn,11201,2061,7502,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.693542,-73.980855
202 TO 218,Myrtle Avenue,Brooklyn,11201,2061,101,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.693531,-73.98048
116 TO 132,Nassau Street,Brooklyn,11201,107,7501,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.698489,-73.986786
111,Concord Street,Brooklyn,11201,107,7501,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.697679,-73.986642
172 TO 180,Nassau Street,Brooklyn,11201,108,12,61,BROOKLYN,MULTIPLE DWELLING A,,,40.698426,-73.984576
1 TO 5,Old Fulton Street,Brooklyn,11201,35,12,61,BROOKLYN,MULTIPLE DWELLING A,,,40.702862,-73.994302
35,Orange Street,Brooklyn,11201,220,16,61,BROOKLYN,MULTIPLE DWELLING A,,,40.699266,-73.994237
72,Orange Street,Brooklyn,11201,226,18,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.698948,-73.993151
199 TO 205,Pacific Street,Brooklyn,11201,278,15,61,BROOKLYN,MULTIPLE DWELLING A,,,40.68908,-73.992388
222,Pacific Street,Brooklyn,11201,279,31,61,BROOKLYN,MULTIPLE DWELLING A,,,40.688825,-73.991779
224,Pacific Street,Brooklyn,11201,279,32,61,BROOKLYN,MULTIPLE DWELLING A,,,40.688806,-73.991721
246,Pacific Street,Brooklyn,11201,187,9,61,BROOKLYN,MULTIPLE DWELLING A,,,40.688408,-73.990693
250,Pacific Street,Brooklyn,11201,187,12,61,BROOKLYN,MULTIPLE DWELLING A,,,40.688358,-73.990571
256,Pacific Street,Brooklyn,11201,187,14,61,BROOKLYN,MULTIPLE DWELLING A,,,40.688287,-73.990387
260,Pacific Street,Brooklyn,11201,187,16,61,BROOKLYN,MULTIPLE DWELLING A,,,40.68824,-73.990264
267,Pacific Street,Brooklyn,11201,181,31,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.688158,-73.990012
317,Pacific Street,Brooklyn,11201,182,39,61,BROOKLYN,MULTIPLE DWELLING A,,,40.687425,-73.988133
6,Pierrepont Street,Brooklyn,11201,241,22,61,BROOKLYN,MULTIPLE DWELLING A,,,40.696239,-73.996848
14,Pierrepont Street,Brooklyn,11201,241,25,61,BROOKLYN,MULTIPLE DWELLING A,,,40.696168,-73.996581
15,Pierrepont Street,Brooklyn,11201,234,5,61,BROOKLYN,MULTIPLE DWELLING A,,,40.696236,-73.996769
20,Pierrepont Street,Brooklyn,11201,241,28,61,BROOKLYN,MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,,40.696072,-73.996224
25,Pierrepont Street,Brooklyn,11201,234,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.696168,-73.996509
27,Pierrepont Street,Brooklyn,11201,235,8,61,BROOKLYN,MULTIPLE DWELLING A,,,40.696105,-73.996278
32,Pierrepont Street,Brooklyn,11201,241,34,61,BROOKLYN,MULTIPLE DWELLING A,,,40.69597,-73.99586
56,Pierrepont Street,Brooklyn,11201,242,24,61,BROOKLYN,MULTIPLE DWELLING A,,,40.695712,-73.994915
70,Pierrepont Street,Brooklyn,11201,242,31,61,BROOKLYN,MULTIPLE DWELLING A,,,40.695616,-73.994565
75,Pierrepont Street,Brooklyn,11201,236,7,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,40.695652,-73.994641
82 TO 84,Pierrepont Street,Brooklyn,11201,242,37,61,BROOKLYN,MULTIPLE DWELLING A,,,40.695534,-73.994266
86,Pierrepont Street,Brooklyn,11201,243,27,61,BROOKLYN,MULTIPLE DWELLING A,,,40.695418,-73.993848
90,Pierrepont Street,Brooklyn,11201,243,29,61,BROOKLYN,MULTIPLE DWELLING A,,,40.695388,-73.99374
98,Pierrepont Street,Brooklyn,11201,243,32,61,BROOKLYN,MULTIPLE DWELLING A,,,40.695333,-73.99353
120,Pierrepont Street,Brooklyn,11201,243,43,61,BROOKLYN,MULTIPLE DWELLING A,,,40.695094,-73.992661
146 TO 150,Pierrepont Street,Brooklyn,11201,244,26,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,40.69477,-73.991482
43 TO 53,Pineapple Street,Brooklyn,11201,226,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.698479,-73.994049
59,Pineapple Street,Brooklyn,11201,226,35,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.698336,-73.993527
71,Pineapple Street,Brooklyn,11201,226,31,61,BROOKLYN,MULTIPLE DWELLING A,,,40.698226,-73.993137
73,Pineapple Street,Brooklyn,11201,226,30,61,BROOKLYN,MULTIPLE DWELLING A,,,40.69821,-73.993072
75,Pineapple Street,Brooklyn,11201,226,29,61,BROOKLYN,MULTIPLE DWELLING A,,,40.69819,-73.993007
415 TO 433,Red Hook Lane,Brooklyn,11201,154,7501,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.691452,-73.988587
117,Livingston Street,Brooklyn,11201,154,7501,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.690881,-73.988966
12,Remsen Street,Brooklyn,11201,251,11,61,BROOKLYN,MULTIPLE DWELLING A,,,40.695051,-73.997952
32,Remsen Street,Brooklyn,11201,251,23,61,BROOKLYN,MULTIPLE DWELLING A,,,40.694828,-73.997176
33,Remsen Street,Brooklyn,11201,247,13,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.694828,-73.997111
34,Remsen Street,Brooklyn,11201,251,24,61,BROOKLYN,MULTIPLE DWELLING A,,,40.694812,-73.997119
49,Remsen Street,Brooklyn,11201,247,5,61,BROOKLYN,MULTIPLE DWELLING A,,,40.694694,-73.996635
51,Remsen Street,Brooklyn,11201,247,4,61,BROOKLYN,MULTIPLE DWELLING A,,,40.694677,-73.996578
90,Remsen Street,Brooklyn,11201,253,68,61,BROOKLYN,MULTIPLE DWELLING A,,,40.694241,-73.995085
93,Remsen Street,Brooklyn,11201,248,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.694191,-73.994847
100,Remsen Street,Brooklyn,11201,254,62,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.694035,-73.994342
110,Remsen Street,Brooklyn,11201,254,66,61,BROOKLYN,MULTIPLE DWELLING A,,,40.693964,-73.994079
124,Remsen Street,Brooklyn,11201,254,73,61,BROOKLYN,MULTIPLE DWELLING A,,,40.693862,-73.993711
128,Remsen Street,Brooklyn,11201,254,75,61,BROOKLYN,MULTIPLE DWELLING A,,,40.693832,-73.993606
142 TO 150,Remsen Street,Brooklyn,11201,254,81,61,BROOKLYN,MULTIPLE DWELLING A,,,40.69373,-73.993239
151,Remsen Street,Brooklyn,11201,250,19,61,BROOKLYN,MULTIPLE DWELLING A,,,40.693472,-73.992236
153,Remsen Street,Brooklyn,11201,250,16,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.693458,-73.992186
84 TO 92,Sands Street,Brooklyn,11201,87,9,61,BROOKLYN,MULTIPLE DWELLING A,ARTICLE 11,,40.700073,-73.987377
160,Jay Street,Brooklyn,11201,87,9,61,BROOKLYN,MULTIPLE DWELLING A,ARTICLE 11,,40.69987,-73.986829
11,Schermerhorn Street,Brooklyn,11201,268,15,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.691378,-73.993131
23,Schermerhorn Street,Brooklyn,11201,268,10,61,BROOKLYN,MULTIPLE DWELLING A,,,40.691279,-73.992766
35,Schermerhorn Street,Brooklyn,11201,268,4,61,BROOKLYN,MULTIPLE DWELLING A,,,40.69118,-73.992402
61 TO 65,Schermerhorn Street,Brooklyn,11201,269,16,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.69081,-73.991129
82,Schermerhorn Street,Brooklyn,11201,271,41,61,BROOKLYN,MULTIPLE DWELLING A,,,40.690617,-73.990581
160,Schermerhorn Street,Brooklyn,11201,170,15,61,BROOKLYN,MULTIPLE DWELLING A,ARTICLE 11,,40.689525,-73.987452
193,Schermerhorn Street,Brooklyn,11201,164,41,61,BROOKLYN,MULTIPLE DWELLING A,,,40.689107,-73.986352
194 TO 230,Schermerhorn Street,Brooklyn,11201,171,1,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.688885,-73.985836
18,Sidney Place,Brooklyn,11201,263,44,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.692523,-73.994432
20,Sidney Place,Brooklyn,11201,263,45,61,BROOKLYN,MULTIPLE DWELLING A,,,40.692248,-73.994566
40,Sidney Place,Brooklyn,11201,263,56,61,BROOKLYN,MULTIPLE DWELLING A,,,40.691867,-73.99475
42,Sidney Place,Brooklyn,11201,263,57,61,BROOKLYN,MULTIPLE DWELLING A,,,40.691828,-73.994768
103 TO 105,Smith Street,Brooklyn,11201,182,57,61,BROOKLYN,MULTIPLE DWELLING A,,,40.688276,-73.989399
107,Smith Street,Brooklyn,11201,182,57,61,BROOKLYN,MULTIPLE DWELLING A,,,40.68818,-73.989467
109,Smith Street,Brooklyn,11201,182,57,61,BROOKLYN,MULTIPLE DWELLING A,,,40.688131,-73.9895
110,Smith Street,Brooklyn,11201,187,20,61,BROOKLYN,MULTIPLE DWELLING A,,,40.687903,-73.989684
116,Smith Street,Brooklyn,11201,187,24,61,BROOKLYN,MULTIPLE DWELLING B,,,40.687738,-73.989796
151 TO 153,Smith Street,Brooklyn,11201,385,7,61,BROOKLYN,MULTIPLE DWELLING A,,,40.686577,-73.990557
160,Smith Street,Brooklyn,11201,384,47,61,BROOKLYN,MULTIPLE DWELLING A,,,40.686297,-73.990769
221,Smith Street,Brooklyn,11201,403,2,61,BROOKLYN,MULTIPLE DWELLING A,,,40.684324,-73.992078
84,State Street,Brooklyn,11201,274,34,61,BROOKLYN,MULTIPLE DWELLING A,,,40.691598,-73.996607
90,State Street,Brooklyn,11201,274,35,61,BROOKLYN,MULTIPLE DWELLING A,,,40.691556,-73.996452
98,State Street,Brooklyn,11201,274,40,61,BROOKLYN,MULTIPLE DWELLING A,,,40.691499,-73.996246
101,State Street,Brooklyn,11201,263,4,61,BROOKLYN,MULTIPLE DWELLING A,,,40.691285,-73.995413
134,State Street,Brooklyn,11201,275,38,61,BROOKLYN,MULTIPLE DWELLING A,,,40.691082,-73.994739
168,State Street,Brooklyn,11201,276,29,61,BROOKLYN,MULTIPLE DWELLING A,,,40.690694,-73.993343
170,State Street,Brooklyn,11201,276,30,61,BROOKLYN,MULTIPLE DWELLING A,,,40.690678,-73.993286
182,State Street,Brooklyn,11201,276,35,61,BROOKLYN,MULTIPLE DWELLING A,,,40.690582,-73.992936
186,State Street,Brooklyn,11201,276,37,61,BROOKLYN,MULTIPLE DWELLING A,,,40.690549,-73.992821
188,State Street,Brooklyn,11201,276,38,61,BROOKLYN,MULTIPLE DWELLING A,,,40.690532,-73.992763
193,State Street,Brooklyn,11201,271,15,61,BROOKLYN,MULTIPLE DWELLING A,,,40.69017,-73.991486
136 TO 142,Warren Street,Brooklyn,11201,305,7501,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.688359,-73.998673
189,Warren Street,Brooklyn,11201,302,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.68731,-73.995435
238,Warren Street,Brooklyn,11201,307,17,61,BROOKLYN,MULTIPLE DWELLING A,,,40.687088,-73.994819
276,Warren Street,Brooklyn,11201,396,10,61,BROOKLYN,MULTIPLE DWELLING A,,,40.686199,-73.99329
280,Warren Street,Brooklyn,11201,396,13,61,BROOKLYN,MULTIPLE DWELLING B,,,40.68616,-73.993189
286,Warren Street,Brooklyn,11201,396,16,61,BROOKLYN,MULTIPLE DWELLING A,,,40.6861,-73.993037
325,Warren Street,Brooklyn,11201,391,65,61,BROOKLYN,MULTIPLE DWELLING A,,,40.685238,-73.99077
327,Warren Street,Brooklyn,11201,391,64,61,BROOKLYN,MULTIPLE DWELLING A,,,40.685216,-73.990712
329,Warren Street,Brooklyn,11201,391,63,61,BROOKLYN,MULTIPLE DWELLING A,,,40.685194,-73.990654
21 TO 29,Washington Street,Brooklyn,11201,28,5,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.703762,-73.989533
81,Washington Street,Brooklyn,11201,51,1,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,40.701972,-73.989646
60,Water Street,Brooklyn,11201,36,7504,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.703271,-73.991665
312,Water Street,Brooklyn,11201,43,24,61,BROOKLYN,MULTIPLE DWELLING A,,,40.702916,-73.981595
100 TO 106,Willoughby Street,Brooklyn,11201,145,7502,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.692126,-73.9847
206 TO 214,Duffield Street,Brooklyn,11201,145,7502,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.691846,-73.984368
175,Willoughby Street,Brooklyn,11201,2061,80,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.692008,-73.981104
191,Willoughby Street,Brooklyn,11201,2061,60,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.691989,-73.98056
196,Willoughby Street,Brooklyn,11201,2085,7502,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,40.69195,-73.979965
29,Willow Street,Brooklyn,11201,215,3,61,BROOKLYN,MULTIPLE DWELLING A,,,40.700414,-73.994356
36,Willow Place,Brooklyn,11201,259,51,61,BROOKLYN,MULTIPLE DWELLING A,,,40.693003,-73.997908
49,Willow Street,Brooklyn,11201,220,3,61,BROOKLYN,MULTIPLE DWELLING A,,,40.699771,-73.994659
50,Willow Street,Brooklyn,11201,219,15,61,BROOKLYN,MULTIPLE DWELLING A,,,40.699695,-73.99472
107,Willow Street,Brooklyn,11201,235,36,61,BROOKLYN,MULTIPLE DWELLING A,,,40.697696,-73.995647
112,Willow Street,Brooklyn,11201,234,50,61,BROOKLYN,MULTIPLE DWELLING A,,,40.697513,-73.995759
115,Willow Street,Brooklyn,11201,235,28,61,BROOKLYN,MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,,40.697535,-73.995727
140,Willow Street,Brooklyn,11201,234,65,61,BROOKLYN,MULTIPLE DWELLING A,,,40.696881,-73.996062
149,Willow Street,Brooklyn,11201,235,15,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.696837,-73.996062
15 TO 19,Wyckoff Street,Brooklyn,11201,384,72,61,BROOKLYN,MULTIPLE DWELLING A,,,40.68683,-73.992814
19,Wyckoff Street,Brooklyn,11201,384,72,61,BROOKLYN,MULTIPLE DWELLING A,,,40.686789,-73.992706
40 TO 42,Wyckoff Street,Brooklyn,11201,390,26,61,BROOKLYN,MULTIPLE DWELLING A,,,40.686566,-73.992176
89,Wyckoff Street,Brooklyn,11201,385,64,61,BROOKLYN,MULTIPLE DWELLING A,,,40.685789,-73.990131
96,Wyckoff Street,Brooklyn,11201,391,19,61,BROOKLYN,MULTIPLE DWELLING A,,,40.685718,-73.989998
109,Wyckoff Street,Brooklyn,11201,385,54,61,BROOKLYN,MULTIPLE DWELLING A,,,40.685575,-73.989583
181,York Street,Brooklyn,11201,55,45,61,BROOKLYN,MULTIPLE DWELLING A,,,40.701406,-73.983767
543,Albany Avenue,Brooklyn,11203,4795,1,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),40.661606,-73.939886
550,Albany Avenue,Brooklyn,11203,4799,38,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.661299,-73.939876
552,Albany Avenue,Brooklyn,11203,4799,39,61,BROOKLYN,MULTIPLE DWELLING A,,,40.661252,-73.939872
556,Albany Avenue,Brooklyn,11203,4799,40,61,BROOKLYN,MULTIPLE DWELLING A,,,40.661162,-73.939861
570,Albany Avenue,Brooklyn,11203,4804,35,61,BROOKLYN,MULTIPLE DWELLING A,,,40.660679,-73.939811
600,Albany Avenue,Brooklyn,11203,4812,1,61,BROOKLYN,MULTIPLE DWELLING A,SECTION 610 OF PHFL,,40.659237,-73.939654
639,Albany Avenue,Brooklyn,11203,4818,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.658779,-73.939586
647,Albany Avenue,Brooklyn,11203,4823,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.658414,-73.939565
690,Albany Avenue,Brooklyn,11203,4829,4,61,BROOKLYN,MULTIPLE DWELLING A,,,40.657242,-73.939659
738,Albany Avenue,Brooklyn,11203,4829,3,61,BROOKLYN,MULTIPLE DWELLING A,,,40.656191,-73.939588
824,Albany Avenue,Brooklyn,11203,4861,20,61,BROOKLYN,MULTIPLE DWELLING A,,,40.653879,-73.939335
904,Albany Avenue,Brooklyn,11203,4877,31,61,BROOKLYN,MULTIPLE DWELLING A,,,40.651881,-73.939124
3613,Avenue D,Brooklyn,11203,4953,39,61,BROOKLYN,MULTIPLE DWELLING B,GARDEN COMPLEX,,40.641326,-73.942524
5532 TO 5544,Avenue D,Brooklyn,11203,7930,1,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.642425,-73.92464
5421,Beverley Road,Brooklyn,11203,4739,33,61,BROOKLYN,MULTIPLE DWELLING A,,,40.646587,-73.925648
823,Brooklyn Avenue,Brooklyn,11203,4857,11,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.653827,-73.944081
916,Brooklyn Avenue,Brooklyn,11203,4872,32,61,BROOKLYN,MULTIPLE DWELLING A,,,40.651579,-73.943859
1349 TO 1353,Brooklyn Avenue,Brooklyn,11203,4970,67,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),40.640138,-73.942619
3311 TO 3323,Church Avenue,Brooklyn,11203,4870,37,61,BROOKLYN,MULTIPLE DWELLING A,,,40.650971,-73.946462
3507,Church Avenue,Brooklyn,11203,4872,40,61,BROOKLYN,MULTIPLE DWELLING A,,,40.651082,-73.944584
3511,Church Avenue,Brooklyn,11203,4872,39,61,BROOKLYN,MULTIPLE DWELLING A,,,40.651082,-73.944555
3524,Church Avenue,Brooklyn,11203,4889,10,61,BROOKLYN,MULTIPLE DWELLING A,,,40.651071,-73.944458
936,Brooklyn Avenue,Brooklyn,11203,4889,10,61,BROOKLYN,MULTIPLE DWELLING A,,,40.650687,-73.943767
4411,Church Avenue,Brooklyn,11203,4881,34,61,BROOKLYN,MULTIPLE DWELLING A,,,40.651487,-73.935964
4721,Church Avenue,Brooklyn,11203,4673,35,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,40.651625,-73.933012
4723,Church Avenue,Brooklyn,11203,4673,35,61,BROOKLYN,MULTIPLE DWELLING A,,,40.651628,-73.932997
