BUILDING_NO,STREET,BOROUGH,ZIP,BLOCK,LOT,COUNTY,CITY,STATUS1,STATUS2,STATUS3,LATITUDE,LONGITUDE
215,West 109th Street,Manhattan,10025,1881,22,62,NEW YORK,MULTIPLE DWELLING A,,,40.802799,-73.965292
223 TO 225,West 109th Street,Manhattan,10025,1881,19,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,40.802856,-73.965426
229,West 109th Street,Manhattan,10025,1881,17,62,NEW YORK,MULTIPLE DWELLING A,,,40.8029,-73.965527
233 TO 235,West 109th Street,Manhattan,10025,1881,15,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,40.802928,-73.965592
241,West 109th Street,Manhattan,10025,1881,12,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,40.802983,-73.965725
242,West 109th Street,Manhattan,10025,1880,53,62,NEW YORK,MULTIPLE DWELLING B,,,40.802974,-73.965751
243,West 109th Street,Manhattan,10025,1881,11,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,40.802999,-73.965762
244,West 109th Street,Manhattan,10025,1880,55,62,NEW YORK,MULTIPLE DWELLING A,,,40.802991,-73.965787
245,West 109th Street,Manhattan,10025,1881,10,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,40.803013,-73.965794
247,West 109th Street,Manhattan,10025,1881,9,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,40.803027,-73.965827
249,West 109th Street,Manhattan,10025,1881,8,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,40.80304,-73.965859
251,West 109th Street,Manhattan,10025,1881,7,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,40.803054,-73.965895
253,West 109th Street,Manhattan,10025,1881,6,62,NEW YORK,MULTIPLE DWELLING A,,,40.803068,-73.965928
259,West 109th Street,Manhattan,10025,1881,1,62,NEW YORK,MULTIPLE DWELLING A,,,40.803112,-73.966029
300,West 109th Street,Manhattan,10025,1893,7501,62,NEW YORK,MULTIPLE DWELLING A,,,40.803667,-73.967394
302,West 109th Street,Manhattan,10025,1893,21,62,NEW YORK,MULTIPLE DWELLING A,,,40.803702,-73.967481
304 TO 306,West 109th Street,Manhattan,10025,1893,22,62,NEW YORK,MULTIPLE DWELLING A,,,40.803741,-73.967571
308,West 109th Street,Manhattan,10025,1893,23,62,NEW YORK,MULTIPLE DWELLING A,,,40.803815,-73.967744
309,West 109th Street,Manhattan,10025,1893,39,62,NEW YORK,MULTIPLE DWELLING A,,,40.803829,-73.967733
310,West 109th Street,Manhattan,10025,1893,24,62,NEW YORK,MULTIPLE DWELLING A,,,40.803853,-73.967834
412,West 110th Street,Manhattan,10025,1864,39,62,NEW YORK,MULTIPLE DWELLING A,,,40.80207,-73.961738
500,West 110th Street,Manhattan,10025,1881,35,62,NEW YORK,MULTIPLE DWELLING B,,,40.803065,-73.964107
501,West 110th Street,Manhattan,10025,1882,28,62,NEW YORK,MULTIPLE DWELLING A,,,40.80301,-73.963927
510,West 110th Street,Manhattan,10025,1881,7501,62,NEW YORK,MULTIPLE DWELLING A,,,40.803394,-73.964891
601,West 110th Street,Manhattan,10025,1894,11,62,NEW YORK,MULTIPLE DWELLING B,HOTEL,ROOMING HOUSE,40.804287,-73.966985
500,West 111th Street,Manhattan,10025,1882,36,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.803657,-73.963475
504,West 111th Street,Manhattan,10025,1882,38,62,NEW YORK,MULTIPLE DWELLING A,,,40.803902,-73.964056
513 TO 515,West 111th Street,Manhattan,10025,1883,22,62,NEW YORK,MULTIPLE DWELLING A,,,40.804012,-73.964269
521,West 111th Street,Manhattan,10025,1883,18,62,NEW YORK,MULTIPLE DWELLING A,,,40.804105,-73.964493
526,West 111th Street,Manhattan,10025,1882,47,62,NEW YORK,MULTIPLE DWELLING A,,,40.804256,-73.96489
528,West 111th Street,Manhattan,10025,1882,51,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.804349,-73.965103
532,West 111th Street,Manhattan,10025,1882,54,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.804478,-73.96541
535,West 111th Street,Manhattan,10025,1883,11,62,NEW YORK,MULTIPLE DWELLING A,,,40.804547,-73.965526
536,West 111th Street,Manhattan,10025,1882,58,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.804561,-73.965602
545,West 111th Street,Manhattan,10025,1883,7501,62,NEW YORK,MULTIPLE DWELLING A,,,40.804624,-73.96571
600,West 111th Street,Manhattan,10025,1894,7501,62,NEW YORK,MULTIPLE DWELLING A,,,40.804962,-73.966559
605 TO 607,West 111th Street,Manhattan,10025,1894,36,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.805105,-73.966859
609 TO 611,West 111th Street,Manhattan,10025,1894,36,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.80511,-73.966873
508 TO 510,West 112th Street,Manhattan,10025,1883,40,62,NEW YORK,MULTIPLE DWELLING A,,,40.804511,-73.963547
511,West 112th Street,Manhattan,10025,1884,21,62,NEW YORK,MULTIPLE DWELLING A,,,40.804676,-73.963897
531 TO 533,West 112th Street,Manhattan,10025,1884,11,62,NEW YORK,MULTIPLE DWELLING B,,,40.804953,-73.964554
539,West 112th Street,Manhattan,10025,1884,6,62,NEW YORK,MULTIPLE DWELLING A,,,40.805134,-73.964987
540,West 112th Street,Manhattan,10025,1883,57,62,NEW YORK,MULTIPLE DWELLING A,,,40.805033,-73.964789
601,West 112th Street,Manhattan,10025,1895,16,62,NEW YORK,MULTIPLE DWELLING A,,,40.805593,-73.966078
400,West 113th Street,Manhattan,10025,1865,20,62,NEW YORK,MULTIPLE DWELLING A,421-A (1-15),,40.804117,-73.960646
507,West 113th Street,Manhattan,10025,1885,27,62,NEW YORK,MULTIPLE DWELLING B,,,40.805068,-73.962882
517,West 113th Street,Manhattan,10025,1885,21,62,NEW YORK,MULTIPLE DWELLING A,,,40.805342,-73.963535
526,West 113th Street,Manhattan,10025,1884,43,62,NEW YORK,MULTIPLE DWELLING A,,,40.80543,-73.963792
601,West 113th Street,Manhattan,10025,1895,55,62,NEW YORK,MULTIPLE DWELLING A,,,40.806216,-73.965608
606,West 113th Street,Manhattan,10025,1895,25,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.806367,-73.966013
627,West 113th Street,Manhattan,10025,1895,43,62,NEW YORK,MULTIPLE DWELLING A,,,40.806636,-73.966623
514,West 114th Street,Manhattan,10025,1885,40,62,NEW YORK,MULTIPLE DWELLING A,,,40.805888,-73.962932
532,West 114th Street,Manhattan,10025,1885,49,62,NEW YORK,MULTIPLE DWELLING B,,,40.806084,-73.963398
608,West 114th Street,Manhattan,10025,1895,164,62,NEW YORK,MULTIPLE DWELLING A,,,40.807012,-73.965604
609,West 114th Street,Manhattan,10025,1896,14,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.807028,-73.965593
411,West 115th Street,Manhattan,10025,1867,52,62,NEW YORK,MULTIPLE DWELLING A,,,40.805685,-73.960418
600,West 115th Street,Manhattan,10025,1896,7501,62,NEW YORK,MULTIPLE DWELLING A,,,40.807462,-73.964712
617,West 115th Street,Manhattan,10025,1896,56,62,NEW YORK,MULTIPLE DWELLING A,,,40.807822,-73.965521
629,West 115th Street,Manhattan,10025,1896,53,62,NEW YORK,MULTIPLE DWELLING B,,,40.807907,-73.96573
35,West 92nd Street,Manhattan,10025,1206,17,62,NEW YORK,MULTIPLE DWELLING B,NON-EVICT COOP/CONDO,,40.78957,-73.967632
55,West 92nd Street,Manhattan,10025,1206,10,62,NEW YORK,MULTIPLE DWELLING A,,,40.789754,-73.968069
117,West 92nd Street,Manhattan,10025,1223,125,62,NEW YORK,MULTIPLE DWELLING A,,,40.790624,-73.970141
134,West 92nd Street,Manhattan,10025,1222,49,62,NEW YORK,MULTIPLE DWELLING A,,,40.790814,-73.970636
138,West 92nd Street,Manhattan,10025,1222,50,62,NEW YORK,MULTIPLE DWELLING A,,,40.790858,-73.970737
140,West 92nd Street,Manhattan,10025,1222,51,62,NEW YORK,MULTIPLE DWELLING A,,,40.790877,-73.970788
142,West 92nd Street,Manhattan,10025,1222,52,62,NEW YORK,MULTIPLE DWELLING A,,,40.790899,-73.970838
144,West 92nd Street,Manhattan,10025,1222,53,62,NEW YORK,MULTIPLE DWELLING A,,,40.790921,-73.970889
148,West 92nd Street,Manhattan,10025,1222,54,62,NEW YORK,MULTIPLE DWELLING A,,,40.790965,-73.970993
152,West 92nd Street,Manhattan,10025,1222,56,62,NEW YORK,MULTIPLE DWELLING A,ROOMING HOUSE,,40.791009,-73.971094
175,West 92nd Street,Manhattan,10025,1223,7501,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.791369,-73.971903
201,West 92nd Street,Manhattan,10025,1240,29,62,NEW YORK,MULTIPLE DWELLING A,,,40.791588,-73.972423
206,West 92nd Street,Manhattan,10025,1239,39,62,NEW YORK,MULTIPLE DWELLING A,,,40.791646,-73.972607
214,West 92nd Street,Manhattan,10025,1239,44,62,NEW YORK,MULTIPLE DWELLING A,,,40.791742,-73.972835
215,West 92nd Street,Manhattan,10025,1240,24,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.791748,-73.972802
251,West 92nd Street,Manhattan,10025,1240,10,62,NEW YORK,MULTIPLE DWELLING A,,,40.792316,-73.974153
288,West 92nd Street,Manhattan,10025,1239,56,62,NEW YORK,MULTIPLE DWELLING A,,,40.792544,-73.974738
292,West 92nd Street,Manhattan,10025,1239,58,62,NEW YORK,MULTIPLE DWELLING A,,,40.792569,-73.974796
294,West 92nd Street,Manhattan,10025,1239,59,62,NEW YORK,MULTIPLE DWELLING A,,,40.792583,-73.974824
305,West 92nd Street,Manhattan,10025,1252,14,62,NEW YORK,MULTIPLE DWELLING A,,,40.792819,-73.975337
306,West 92nd Street,Manhattan,10025,1251,66,62,NEW YORK,MULTIPLE DWELLING A,,,40.792813,-73.97537
308,West 92nd Street,Manhattan,10025,1251,166,62,NEW YORK,MULTIPLE DWELLING A,,,40.792821,-73.975391
313,West 92nd Street,Manhattan,10025,1252,11,62,NEW YORK,MULTIPLE DWELLING A,,,40.792854,-73.97542
319,West 92nd Street,Manhattan,10025,1252,8,62,NEW YORK,MULTIPLE DWELLING A,,,40.792882,-73.975485
37 TO 43,West 93rd Street,Manhattan,10025,1207,15,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.790231,-73.967234
50,West 93rd Street,Manhattan,10025,1206,45,62,NEW YORK,MULTIPLE DWELLING A,,,40.790327,-73.967509
57,West 93rd Street,Manhattan,10025,1207,6,62,NEW YORK,MULTIPLE DWELLING A,,,40.790401,-73.967639
64 TO 72,West 93rd Street,Manhattan,10025,1206,1,62,NEW YORK,MULTIPLE DWELLING A,,,40.790451,-73.967798
100,West 93rd Street,Manhattan,10025,1223,7503,62,NEW YORK,MULTIPLE DWELLING A,,,40.790956,-73.968993
107 TO 123,West 93rd Street,Manhattan,10025,1224,23,62,NEW YORK,MULTIPLE DWELLING A,,,40.791011,-73.969079
124,West 93rd Street,Manhattan,10025,1223,7502,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.791311,-73.969863
134,West 93rd Street,Manhattan,10025,1223,7504,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.791404,-73.97008
175,West 93rd Street,Manhattan,10025,1224,1,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.791972,-73.971383
180,West 93rd Street,Manhattan,10025,1223,7501,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.79197,-73.971423
200,West 93rd Street,Manhattan,10025,1240,36,62,NEW YORK,MULTIPLE DWELLING A,,,40.79214,-73.971824
220,West 93rd Street,Manhattan,10025,1240,7502,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.792475,-73.972622
250 TO 252,West 93rd Street,Manhattan,10025,1240,52,62,NEW YORK,MULTIPLE DWELLING A,421-A (1-15),,40.79295,-73.973748
251,West 93rd Street,Manhattan,10025,1241,10,62,NEW YORK,MULTIPLE DWELLING A,,,40.79298,-73.973777
254,West 93rd Street,Manhattan,10025,1240,156,62,NEW YORK,MULTIPLE DWELLING A,,,40.792975,-73.973806
256,West 93rd Street,Manhattan,10025,1240,57,62,NEW YORK,MULTIPLE DWELLING A,,,40.792986,-73.973835
261,West 93rd Street,Manhattan,10025,1241,106,62,NEW YORK,MULTIPLE DWELLING A,,,40.793035,-73.973911
306,West 93rd Street,Manhattan,10025,1252,22,62,NEW YORK,MULTIPLE DWELLING B,,,40.793455,-73.974947
307,West 93rd Street,Manhattan,10025,1252,46,62,NEW YORK,MULTIPLE DWELLING B,,,40.793469,-73.974936
308,West 93rd Street,Manhattan,10025,1252,24,62,NEW YORK,MULTIPLE DWELLING B,,,40.793466,-73.974969
309,West 93rd Street,Manhattan,10025,1252,44,62,NEW YORK,MULTIPLE DWELLING A,J-51,NON-EVICT COOP/CONDO,40.79348,-73.974961
310,West 93rd Street,Manhattan,10025,1252,25,62,NEW YORK,MULTIPLE DWELLING A,,,40.793475,-73.974994
312,West 93rd Street,Manhattan,10025,1252,27,62,NEW YORK,MULTIPLE DWELLING A,ROOMING HOUSE,,40.793486,-73.975019
316,West 93rd Street,Manhattan,10025,1252,29,62,NEW YORK,MULTIPLE DWELLING A,,,40.793505,-73.975066
317,West 93rd Street,Manhattan,10025,1252,41,62,NEW YORK,MULTIPLE DWELLING A,J-51,NON-EVICT COOP/CONDO,40.793521,-73.975055
325,West 93rd Street,Manhattan,10025,1252,38,62,NEW YORK,MULTIPLE DWELLING A,,,40.79356,-73.975153
15,West 94th Street,Manhattan,10025,1208,27,62,NEW YORK,MULTIPLE DWELLING A,,,40.790607,-73.966176
51,West 94th Street,Manhattan,10025,1208,114,62,NEW YORK,MULTIPLE DWELLING B,,,40.791066,-73.96727
110,West 94th Street,Manhattan,10025,1224,38,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.791771,-73.968992
111,West 94th Street,Manhattan,10025,1225,23,62,NEW YORK,MULTIPLE DWELLING A,EVICT COOP/CONDO,,40.79173,-73.968851
137,West 94th Street,Manhattan,10025,1225,17,62,NEW YORK,MULTIPLE DWELLING A,,,40.792203,-73.969978
200,West 94th Street,Manhattan,10025,1241,36,62,NEW YORK,MULTIPLE DWELLING A,,,40.792829,-73.971516
201,West 94th Street,Manhattan,10025,1242,29,62,NEW YORK,MULTIPLE DWELLING A,,,40.792842,-73.971505
203,West 94th Street,Manhattan,10025,1242,128,62,NEW YORK,MULTIPLE DWELLING A,,,40.792867,-73.971567
204,West 94th Street,Manhattan,10025,1241,38,62,NEW YORK,MULTIPLE DWELLING A,,,40.792878,-73.971639
210,West 94th Street,Manhattan,10025,1241,46,62,NEW YORK,MULTIPLE DWELLING A,,,40.792958,-73.971823
215,West 94th Street,Manhattan,10025,1242,24,62,NEW YORK,MULTIPLE DWELLING B,HOTEL,,40.793024,-73.971939
255,West 94th Street,Manhattan,10025,1242,10,62,NEW YORK,MULTIPLE DWELLING A,421-A (1-15),,40.793595,-73.973289
261,West 94th Street,Manhattan,10025,1242,9,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.793633,-73.973383
306,West 94th Street,Manhattan,10025,1252,60,62,NEW YORK,MULTIPLE DWELLING B,ROOMING HOUSE,,40.794202,-73.97477
308,West 94th Street,Manhattan,10025,1252,63,62,NEW YORK,MULTIPLE DWELLING B,ROOMING HOUSE,,40.794334,-73.975084
311,West 94th Street,Manhattan,10025,1253,16,62,NEW YORK,MULTIPLE DWELLING A,,,40.794347,-73.975073
316,West 94th Street,Manhattan,10025,1252,72,62,NEW YORK,MULTIPLE DWELLING A,,,40.794369,-73.975167
319,West 94th Street,Manhattan,10025,1253,10,62,NEW YORK,MULTIPLE DWELLING A,ROOMING HOUSE,,40.794383,-73.97516
321 TO 325,West 94th Street,Manhattan,10025,1253,7,62,NEW YORK,MULTIPLE DWELLING A,,,40.794394,-73.975181
5,West 95th Street,Manhattan,10025,1209,28,62,NEW YORK,MULTIPLE DWELLING A,,,40.791158,-73.965551
7,West 95th Street,Manhattan,10025,1209,27,62,NEW YORK,MULTIPLE DWELLING A,,,40.79118,-73.965601
9,West 95th Street,Manhattan,10025,1209,126,62,NEW YORK,MULTIPLE DWELLING B,,,40.791202,-73.965652
10,West 95th Street,Manhattan,10025,1208,39,62,NEW YORK,MULTIPLE DWELLING A,,,40.791197,-73.965688
16,West 95th Street,Manhattan,10025,1208,41,62,NEW YORK,MULTIPLE DWELLING A,,,40.791271,-73.965861
19,West 95th Street,Manhattan,10025,1209,123,62,NEW YORK,MULTIPLE DWELLING A,,,40.791307,-73.965905
20,West 95th Street,Manhattan,10025,1208,142,62,NEW YORK,MULTIPLE DWELLING A,,,40.791318,-73.965973
25,West 95th Street,Manhattan,10025,1209,21,62,NEW YORK,MULTIPLE DWELLING A,,,40.79137,-73.966056
40,West 95th Street,Manhattan,10025,1208,50,62,NEW YORK,MULTIPLE DWELLING A,,,40.791557,-73.966544
46,West 95th Street,Manhattan,10025,1208,52,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.791631,-73.966717
55,West 95th Street,Manhattan,10025,1209,109,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.791848,-73.96719
65,West 95th Street,Manhattan,10025,1209,6,62,NEW YORK,MULTIPLE DWELLING A,J-51,COOP/CONDO PLAN FILE,40.791911,-73.967342
70,West 95th Street,Manhattan,10025,1208,1,62,NEW YORK,MULTIPLE DWELLING A,,,40.791952,-73.967483
73 TO 99,West 95th Street,Manhattan,10025,1209,1,62,NEW YORK,MULTIPLE DWELLING A,,,40.791963,-73.967465
143,West 95th Street,Manhattan,10025,1226,15,62,NEW YORK,MULTIPLE DWELLING A,,,40.792729,-73.969292
148 TO 154,West 95th Street,Manhattan,10025,1225,52,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.792768,-73.969422
149,West 95th Street,Manhattan,10025,1226,13,62,NEW YORK,MULTIPLE DWELLING A,,,40.792782,-73.969411
151,West 95th Street,Manhattan,10025,1226,12,62,NEW YORK,MULTIPLE DWELLING A,,,40.792798,-73.969454
157,West 95th Street,Manhattan,10025,1226,10,62,NEW YORK,MULTIPLE DWELLING A,,,40.79285,-73.969573
159,West 95th Street,Manhattan,10025,1226,9,62,NEW YORK,MULTIPLE DWELLING A,,,40.792867,-73.969617
160,West 95th Street,Manhattan,10025,1225,55,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.792869,-73.969667
175,West 95th Street,Manhattan,10025,1226,1,62,NEW YORK,MULTIPLE DWELLING A,,,40.793004,-73.969938
721 TO 739,Amsterdam Avenue,Manhattan,10025,1226,1,62,NEW YORK,MULTIPLE DWELLING A,,,40.793523,-73.970739
200,West 95th Street,Manhattan,10025,1242,36,62,NEW YORK,MULTIPLE DWELLING A,,,40.793457,-73.971061
205,West 95th Street,Manhattan,10025,1243,28,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.793518,-73.971158
230,West 95th Street,Manhattan,10025,1242,42,62,NEW YORK,MULTIPLE DWELLING A,,,40.793762,-73.97179
2536,Broadway,Manhattan,10025,1242,42,62,NEW YORK,MULTIPLE DWELLING A,,,40.79388,-73.972339
311,West 95th Street,Manhattan,10025,1253,64,62,NEW YORK,MULTIPLE DWELLING B,,,40.794995,-73.974661
336,West 95th Street,Manhattan,10025,1253,45,62,NEW YORK,MULTIPLE DWELLING A,,,40.795113,-73.974979
24,West 96th Street,Manhattan,10025,1209,42,62,NEW YORK,MULTIPLE DWELLING A,,,40.791982,-73.965464
26,West 96th Street,Manhattan,10025,1209,142,62,NEW YORK,MULTIPLE DWELLING A,,,40.791998,-73.965504
27,West 96th Street,Manhattan,10025,1832,16,62,NEW YORK,MULTIPLE DWELLING A,,,40.792166,-73.965857
30,West 96th Street,Manhattan,10025,1209,44,62,NEW YORK,MULTIPLE DWELLING A,,,40.792031,-73.965583
34,West 96th Street,Manhattan,10025,1209,46,62,NEW YORK,MULTIPLE DWELLING A,,,40.792064,-73.965662
35,West 96th Street,Manhattan,10025,1832,13,62,NEW YORK,MULTIPLE DWELLING A,,,40.792276,-73.966117
38,West 96th Street,Manhattan,10025,1209,47,62,NEW YORK,MULTIPLE DWELLING A,,,40.7921,-73.965742
40,West 96th Street,Manhattan,10025,1209,48,62,NEW YORK,MULTIPLE DWELLING A,,,40.792116,-73.965785
104,West 96th Street,Manhattan,10025,1226,37,62,NEW YORK,MULTIPLE DWELLING A,,,40.793064,-73.968042
106,West 96th Street,Manhattan,10025,1226,39,62,NEW YORK,MULTIPLE DWELLING A,,,40.79308,-73.968082
110,West 96th Street,Manhattan,10025,1226,40,62,NEW YORK,MULTIPLE DWELLING A,,,40.793116,-73.968161
125,West 96th Street,Manhattan,10025,1851,16,62,NEW YORK,MULTIPLE DWELLING A,,,40.793248,-73.968435
127,West 96th Street,Manhattan,10025,1851,12,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.793267,-73.968475
135,West 96th Street,Manhattan,10025,1851,8,62,NEW YORK,MULTIPLE DWELLING A,,,40.793333,-73.968638
143 TO 149,West 96th Street,Manhattan,10025,1851,5,62,NEW YORK,MULTIPLE DWELLING A,,,40.793402,-73.9688
200,West 96th Street,Manhattan,10025,1243,36,62,NEW YORK,MULTIPLE DWELLING A,,,40.79413,-73.970569
202,West 96th Street,Manhattan,10025,1243,136,62,NEW YORK,MULTIPLE DWELLING A,,,40.794152,-73.97062
204,West 96th Street,Manhattan,10025,1243,37,62,NEW YORK,MULTIPLE DWELLING A,,,40.794171,-73.970674
206,West 96th Street,Manhattan,10025,1243,38,62,NEW YORK,MULTIPLE DWELLING A,,,40.794193,-73.970725
208 TO 210,West 96th Street,Manhattan,10025,1243,139,62,NEW YORK,MULTIPLE DWELLING A,,,40.794215,-73.970775
222,West 96th Street,Manhattan,10025,1243,42,62,NEW YORK,MULTIPLE DWELLING A,J-51,,40.794366,-73.971133
2552,Broadway,Manhattan,10025,1243,42,62,NEW YORK,MULTIPLE DWELLING A,J-51,,40.794407,-73.971953
231,West 96th Street,Manhattan,10025,1868,20,62,NEW YORK,MULTIPLE DWELLING A,,,40.794448,-73.971288
323,West 96th Street,Manhattan,10025,1887,3,62,NEW YORK,MULTIPLE DWELLING A,,,40.795494,-73.973758
324,West 96th Street,Manhattan,10025,1253,88,62,NEW YORK,MULTIPLE DWELLING A,,,40.795492,-73.973794
28 TO 70,West 97th Street,Manhattan,10025,1832,43,62,NEW YORK,MULTIPLE DWELLING A,,,40.792758,-73.965171
120 TO 178,West 97th Street,Manhattan,10025,1851,8,62,NEW YORK,MULTIPLE DWELLING A,,,40.793909,-73.96789
209,West 97th Street,Manhattan,10025,1869,29,62,NEW YORK,MULTIPLE DWELLING A,,,40.794854,-73.970136
226,West 97th Street,Manhattan,10025,1868,40,62,NEW YORK,MULTIPLE DWELLING A,,,40.795184,-73.970966
229,West 97th Street,Manhattan,10025,1869,7501,62,NEW YORK,MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,,40.795085,-73.970685
230,West 97th Street,Manhattan,10025,1868,44,62,NEW YORK,MULTIPLE DWELLING A,,,40.795211,-73.971035
2568 TO 2574,Broadway,Manhattan,10025,1868,44,62,NEW YORK,MULTIPLE DWELLING A,,,40.795019,-73.971501
251 TO 255,West 97th Street,Manhattan,10025,1869,6,62,NEW YORK,MULTIPLE DWELLING A,,,40.795549,-73.971797
305,West 97th Street,Manhattan,10025,1887,48,62,NEW YORK,MULTIPLE DWELLING A,ROOMING HOUSE,,40.796049,-73.972978
306 TO 308,West 97th Street,Manhattan,10025,1887,7501,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.796043,-73.973006
309,West 97th Street,Manhattan,10025,1887,47,62,NEW YORK,MULTIPLE DWELLING A,,,40.796065,-73.973017
310,West 97th Street,Manhattan,10025,1887,7501,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.796062,-73.97305
311,West 97th Street,Manhattan,10025,1887,45,62,NEW YORK,MULTIPLE DWELLING A,,,40.796076,-73.973039
200,West 98th Street,Manhattan,10025,1869,36,62,NEW YORK,MULTIPLE DWELLING A,,,40.795439,-73.969619
202,West 98th Street,Manhattan,10025,1869,136,62,NEW YORK,MULTIPLE DWELLING A,,,40.795466,-73.969684
204,West 98th Street,Manhattan,10025,1869,137,62,NEW YORK,MULTIPLE DWELLING A,,,40.795493,-73.969753
207,West 98th Street,Manhattan,10025,1870,7502,62,NEW YORK,MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,,40.795551,-73.969839
207 TO 215,West 98th Street,Manhattan,10025,1870,7502,62,NEW YORK,MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,,40.795551,-73.969839
220,West 98th Street,Manhattan,10025,1869,44,62,NEW YORK,MULTIPLE DWELLING A,,,40.795719,-73.97028
